GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
78950	285549051	2387162	110.251	0.922	29.904948	-96.482617
78951	5570466	0	2.151	0.	29.587283	-96.824373
78953	237066545	536865	91.532	0.207	29.844028	-97.358297
78954	194710055	1664675	75.178	0.643	30.043016	-96.699188
78956	437235311	113472	168.818	0.044	29.686382	-96.933775
78957	484832784	5379587	187.195	2.077	30.013897	-97.182124
78959	404713399	547914	156.261	0.212	29.700745	-97.301328
78962	503619795	1570114	194.449	0.606	29.657572	-96.733177
78963	107758029	1223202	41.606	0.472	29.91692	-97.028763
79001	1067837908	397835	412.295	0.154	35.339757	-102.794987
79003	102560394	64519	39.599	0.025	35.581845	-100.068724
79005	514326855	50272	198.583	0.019	36.380233	-100.507442
79007	115292890	168880	44.515	0.065	35.706836	-101.398807
79009	300087276	1374640	115.864	0.531	34.533282	-102.879628
79010	451609385	488678	174.367	0.189	35.451665	-102.140733
79011	309655885	1987046	119.559	0.767	35.63422	-100.231976
79012	172622221	186429	66.65	0.072	35.264761	-102.127678
79013	12138953	199584	4.687	0.077	36.038768	-102.003123
79014	2443244024	11458415	943.342	4.424	35.908257	-100.285338
79015	993672008	4556632	383.659	1.759	34.937472	-101.916036
79016	34106	0	0.013	0.	34.983418	-101.918682
79018	953560115	449981	368.172	0.174	35.742519	-102.786576
79019	1387951898	7492162	535.891	2.893	35.0071	-101.394035
79021	44267810	0	17.092	0.	33.984844	-102.027747
79022	4968912829	4458591	1918.508	1.721	36.098125	-102.60691
79024	150734409	33582	58.199	0.013	36.439773	-100.369084
79025	33458417	0	12.918	0.	34.940988	-102.205885
79027	780782758	5200626	301.462	2.008	34.494326	-102.540668
79029	779271416	1779150	300.878	0.687	35.901966	-102.025897
79031	301161588	354698	116.279	0.137	34.270256	-102.449583
79032	50095161	0	19.342	0.	34.282885	-101.941418
79033	30483966	0	11.77	0.	36.33004	-100.983997
79034	761880980	46274	294.164	0.018	36.359771	-100.157216
79035	1734166921	5979668	669.566	2.309	34.690472	-102.784877
79036	165960648	9822143	64.078	3.792	35.612811	-101.547365
79039	579903096	1622993	223.902	0.627	35.259837	-101.096311
79040	1402240674	465160	541.408	0.18	36.318349	-101.559411
79041	687550481	37180	265.465	0.014	34.043255	-101.931966
79042	1111261100	6435775	429.06	2.485	34.741356	-101.911489
79043	374567544	2133432	144.621	0.824	34.368347	-102.134819
79044	506908744	144367	195.719	0.056	35.863315	-102.367488
79045	3161812448	5038920	1220.783	1.946	34.914806	-102.554528
79046	414873086	121168	160.183	0.047	36.163536	-100.121753
79051	91458346	50866	35.312	0.02	36.483086	-102.259356
79052	467549405	4354002	180.522	1.681	34.361144	-101.744226
79053	50092739	815171	19.341	0.315	34.408017	-102.579402
79054	104254795	402767	40.253	0.156	35.374819	-100.821516
79056	106028550	12140	40.938	0.005	36.223812	-100.211576
79057	996787582	2445281	384.862	0.944	35.246	-100.642178
79058	105712925	0	40.816	0.	35.5795	-101.855136
79059	1254750253	153591	484.462	0.059	35.830763	-100.765905
79061	419780141	961076	162.078	0.371	35.524915	-100.442492
79062	231510497	281931	89.387	0.109	36.037941	-101.50697
79063	246709027	1421650	95.255	0.549	34.531086	-102.09627
79064	378232910	41981	146.037	0.016	34.195479	-102.119153
79065	1268614683	3626469	489.815	1.4	35.541234	-100.906572
79068	1020059401	5446132	393.847	2.103	35.346662	-101.444262
79070	1977541705	1288580	763.533	0.498	36.269994	-100.79416
79072	991047335	274328	382.646	0.106	34.169757	-101.73385
79078	58896631	8116522	22.74	3.134	35.720483	-101.580709
79079	1387938533	437532	535.886	0.169	35.20898	-100.242918
79080	445040767	165945	171.831	0.064	35.74865	-101.213702
79081	1669557720	1036865	644.62	0.4	36.24162	-101.218409
79082	218344700	0	84.303	0.	34.224256	-102.287745
79083	820898163	594830	316.951	0.23	35.886791	-101.514898
79084	1385472359	315044	534.934	0.122	36.276881	-101.996725
79085	3016822	0	1.165	0.	34.740717	-102.514426
79086	528544593	279850	204.072	0.108	36.045967	-101.783782
79087	625984678	3100022	241.694	1.197	36.2878	-102.913883
79088	1491845544	15785513	576.005	6.095	34.580896	-101.697218
79091	50113184	6549010	19.349	2.529	34.897796	-102.126227
79092	744661571	866539	287.515	0.335	35.312969	-102.446391
79093	79504577	0	30.697	0.	36.289912	-101.033947
79094	258112393	1262695	99.658	0.488	34.840077	-101.5097
79095	963349290	1209731	371.951	0.467	34.90404	-100.20826
79096	628036837	467701	242.486	0.181	35.437391	-100.196706
79097	308417797	3480934	119.081	1.344	35.437786	-101.181077
79098	549275539	532505	212.076	0.206	35.152354	-102.215756
79101	4128904	0	1.594	0.	35.206056	-101.839576
79102	6902798	0	2.665	0.	35.19634	-101.86625
79103	13315089	40238	5.141	0.016	35.177308	-101.794475
79104	9927918	111504	3.833	0.043	35.202967	-101.788728
79105	44381356	123123	17.136	0.048	35.691238	-101.820831
79106	24267505	19835	9.37	0.008	35.203066	-101.895003
79107	43415593	1212650	16.763	0.468	35.230592	-101.802502
79108	428538741	5597748	165.46	2.161	35.534173	-102.026668
79109	27064183	151017	10.45	0.058	35.166416	-101.886423
79110	14493161	165317	5.596	0.064	35.145027	-101.876107
79111	28337003	742915	10.941	0.287	35.220442	-101.708078
79118	440416363	10293467	170.046	3.974	35.106367	-101.739911
79119	263194013	4983182	101.62	1.924	35.109084	-102.017887
79121	4762090	0	1.839	0.	35.174701	-101.929717
79124	233364917	97857	90.103	0.038	35.266733	-101.958411
79201	2228769010	44016213	860.533	16.995	34.437766	-100.280962
79220	498146442	1831759	192.335	0.707	33.753501	-100.794632
79225	382829585	423205	147.811	0.163	34.255931	-99.515204
79226	2210403246	14057827	853.442	5.428	34.90076	-100.994549
79227	2220503004	16749066	857.341	6.467	33.899685	-99.769784
79229	560541987	752509	216.426	0.291	33.665706	-100.676563
79230	165498367	275228	63.899	0.106	34.702273	-100.069222
79231	34409284	0	13.285	0.	33.906379	-101.070036
79233	200515466	8455598	77.419	3.265	34.520996	-100.525648
79234	306153002	16467	118.206	0.006	34.230443	-100.935228
79235	1492076218	352764	576.094	0.136	33.961932	-101.246145
79236	993152146	3674954	383.458	1.419	33.712107	-100.492411
79237	499906249	1383721	193.015	0.534	34.910791	-100.65682
79239	515215756	21720878	198.926	8.386	34.655623	-100.763893
79240	18829108	332364	7.27	0.128	34.886066	-100.779931
79241	883902304	601284	341.277	0.232	34.179633	-101.387813
79243	137155988	148976	52.956	0.058	33.774479	-100.990114
79244	519628503	342156	200.63	0.132	34.041936	-100.852771
79245	674020031	5298495	260.241	2.046	34.855772	-100.510098
79247	19693202	0	7.604	0.	34.329813	-99.409069
79248	1546590033	2481920	597.142	0.958	33.994322	-100.287247
79250	464393656	254088	179.303	0.098	33.877689	-101.594755
79251	157695627	79434	60.887	0.031	34.943421	-100.451566
79252	1408429046	1820017	543.798	0.703	34.304335	-99.818916
79255	519547443	912910	200.598	0.352	34.349913	-101.050762
79256	451540017	49299	174.341	0.019	33.900389	-100.745875
79257	1050979932	1225907	405.786	0.473	34.457478	-101.287161
79258	83532252	8575	32.252	0.003	34.228291	-101.288735
79259	231139120	621265	89.243	0.24	34.398492	-100.472927
79261	586469250	6651365	226.437	2.568	34.447226	-100.809848
79311	449247070	562563	173.455	0.217	33.857882	-101.881538
79312	227640216	64975	87.892	0.025	34.021145	-102.476997
79313	340308289	0	131.394	0.	33.804892	-102.162291
79314	41455670	0	16.006	0.	33.584898	-103.014508
79316	1210217811	2127172	467.268	0.821	33.137907	-102.326183
79322	783577158	25466	302.541	0.01	33.633175	-101.178516
79323	596712526	34329	230.392	0.013	32.945746	-102.869403
79324	183668440	0	70.915	0.	33.897884	-102.68249
79325	461678393	2097905	178.255	0.81	34.424608	-102.943742
79326	99606448	0	38.458	0.	34.077938	-102.216144
79329	242579643	1034192	93.661	0.399	33.715143	-101.674963
79330	470333924	3558428	181.597	1.374	33.040781	-101.224906
79331	1936172434	2951680	747.56	1.14	32.695214	-102.00957
79336	1119146534	14789	432.105	0.006	33.603401	-102.39884
79339	718104663	99530	277.262	0.038	33.889082	-102.337301
79342	247766675	0	95.663	0.	32.908208	-102.3366
79343	353509284	591984	136.491	0.229	33.658671	-101.531037
79344	39016776	0	15.064	0.	33.844961	-102.930411
79345	491473975	221538	189.759	0.086	33.337542	-102.33135
79346	1000187371	0	386.175	0.	33.648085	-102.82494
79347	1830423050	2846660	706.73	1.099	34.17256	-102.78941
79350	3711262	51337	1.433	0.02	33.731452	-101.825896
79351	841039408	1493956	324.727	0.577	32.92701	-101.764414
79353	31950967	377186	12.336	0.146	33.783518	-102.581946
79355	1121621180	0	433.06	0.	33.181661	-102.876716
79356	1924902284	3347941	743.209	1.293	33.28459	-101.342082
79357	565166487	6652	218.212	0.003	33.611886	-101.404701
79358	281145977	25124	108.551	0.01	33.442185	-102.195033
79359	547823459	44281	211.516	0.017	32.971141	-102.586555
79360	2200318117	64447	849.548	0.025	32.68982	-102.724661
79363	299761229	1259019	115.738	0.486	33.707731	-102.045021
79364	510668726	791200	197.17	0.305	33.452358	-101.644072
79366	2093754	400250	0.808	0.155	33.530315	-101.685343
79367	82025724	0	31.67	0.	33.621453	-102.190786
79369	33669043	0	13.	0.	33.955743	-102.145171
79370	1058877871	9919773	408.835	3.83	33.507585	-100.908386
79371	728153726	139271	281.142	0.054	33.915212	-102.617823
79372	34204578	0	13.206	0.	33.434243	-102.488401
79373	1123403932	2961109	433.749	1.143	33.182577	-101.827198
79376	291277763	0	112.463	0.	33.233866	-102.673105
79377	69429591	9233	26.807	0.004	32.929648	-102.133506
79378	53621493	112056	20.703	0.043	33.058133	-102.474677
79379	186325442	0	71.941	0.	33.510507	-102.646422
79380	26370121	0	10.182	0.	33.735629	-102.332216
79381	336337124	861753	129.86	0.333	33.312912	-101.770523
79382	123523862	538049	47.693	0.208	33.455287	-102.014055
79401	7124847	25940	2.751	0.01	33.588798	-101.850441
79403	341989951	1854455	132.043	0.716	33.643505	-101.775447
79404	74646949	1924218	28.821	0.743	33.527702	-101.793717
79406	2613684	4724	1.009	0.002	33.585914	-101.878393
79407	183245746	467874	70.752	0.181	33.566862	-102.079243
79410	6262755	101950	2.418	0.039	33.570071	-101.891011
79411	3853057	0	1.488	0.	33.570034	-101.857733
79412	8073862	57932	3.117	0.022	33.546383	-101.856516
79413	12376714	209062	4.779	0.081	33.547402	-101.885644
79414	8215058	95816	3.172	0.037	33.547794	-101.92023
79415	171455177	826430	66.199	0.319	33.700795	-101.896988
79416	83208454	749213	32.127	0.289	33.600114	-101.982775
79423	156688952	833963	60.498	0.322	33.439976	-101.855463
79424	108114545	811881	41.743	0.313	33.4674	-101.944286
79501	515671040	2729865	199.102	1.054	32.747613	-99.904852
79502	1690403648	8616599	652.669	3.327	33.183064	-100.245133
79503	205734161	645426	79.434	0.249	32.868609	-99.692923
79504	971432912	1601274	375.072	0.618	32.335802	-99.350571
79505	480727699	1241073	185.61	0.479	33.577057	-99.809712
79506	473857992	9550546	182.958	3.687	32.106426	-100.313408
79508	30830388	0	11.904	0.	32.274081	-99.826041
79510	710375453	5762959	274.278	2.225	32.266413	-99.518894
79511	466810220	1164232	180.236	0.45	32.415915	-101.250314
79512	1488505440	12565205	574.715	4.851	32.304117	-100.924392
79517	573643885	1525594	221.485	0.589	32.879511	-101.246784
79518	351515969	68466	135.721	0.026	33.341053	-100.714732
79519	78555703	291344	30.331	0.112	32.044159	-99.700329
79520	504420078	3557480	194.758	1.374	32.857153	-100.124111
79521	807750722	18049655	311.874	6.969	33.122685	-99.650389
79525	242805321	466859	93.748	0.18	32.630369	-99.830593
79526	567915935	750865	219.274	0.29	32.636295	-100.71688
79527	244463989	2312695	94.388	0.893	32.646407	-101.293606
79528	912113100	435684	352.169	0.168	33.329922	-100.584178
79529	230966875	1237487	89.177	0.478	33.431837	-99.853667
79530	89359040	882246	34.502	0.341	32.118932	-99.748801
79532	319975296	62522	123.543	0.024	32.404869	-100.711396
79533	373056237	855508	144.038	0.33	32.857171	-99.55149
79534	155957298	286398	60.215	0.111	32.764335	-100.211994
79535	364965667	64400	140.914	0.025	32.223438	-100.479835
79536	820109839	793784	316.646	0.306	32.473616	-100.032549
79537	201808280	0	77.919	0.	32.291861	-100.210748
79538	177917982	121233	68.695	0.047	31.970613	-99.684164
79539	96979375	0	37.444	0.	33.361114	-99.876875
79540	141316449	432873	54.563	0.167	33.169164	-100.040999
79541	408522075	809710	157.731	0.313	32.147788	-99.810223
79543	425346699	1228347	164.227	0.474	32.71433	-100.407773
79544	213810971	0	82.553	0.	33.301513	-99.8529
79545	589990300	301583	227.797	0.116	32.415212	-100.573539
79546	931079702	1943393	359.492	0.75	32.891818	-100.498206
79547	202674660	27329	78.253	0.011	33.197744	-99.905443
79548	236745319	17154	91.408	0.007	33.049768	-99.918963
79549	2476746867	3000974	956.277	1.159	32.887589	-100.841389
79553	430595188	1090292	166.254	0.421	32.940917	-99.850965
79556	787990710	4805868	304.245	1.856	32.458787	-100.357939
79560	195430145	613680	75.456	0.237	32.665235	-100.213046
79561	324579551	934257	125.321	0.361	32.515491	-100.195108
79562	300705200	2270772	116.103	0.877	32.236251	-99.866451
79563	42392481	33568	16.368	0.013	32.415823	-99.90623
79565	233982914	46677	90.341	0.018	32.397372	-101.087816
79566	409443992	1026991	158.087	0.397	32.108984	-100.134588
79567	817605588	3585465	315.679	1.384	31.97243	-99.950305
79601	644893225	14491336	248.995	5.595	32.576489	-99.665323
79602	297316098	3045931	114.794	1.176	32.335677	-99.667488
79603	151280318	98308	58.41	0.038	32.486047	-99.909072
79605	28383592	73488	10.959	0.028	32.434599	-99.781827
79606	161801654	449181	62.472	0.173	32.362767	-99.817334
79607	9823807	77954	3.793	0.03	32.43035	-99.832641
79699	246691	0	0.095	0.	32.462235	-99.715894
79701	30792660	0	11.889	0.	31.992386	-102.081461
79703	17339541	0	6.695	0.	31.979427	-102.132363
79705	91892045	0	35.48	0.	32.051161	-102.059536
79706	1926978304	3352611	744.011	1.294	31.814269	-102.002454
79707	183423594	535471	70.82	0.207	32.043135	-102.204703
79713	425261953	48877	164.195	0.019	32.489818	-101.754488
79714	1990006623	101667	768.346	0.039	32.335729	-102.697303
79718	792346389	2397965	305.927	0.926	31.004969	-103.759065
79719	49535536	50796	19.126	0.02	31.460655	-103.404137
79720	2359428343	8057055	910.98	3.111	32.253541	-101.47264
79730	333664591	0	128.829	0.	31.169521	-103.085135
79731	853089059	218791	329.38	0.084	31.422796	-102.487774
79733	4740764	0	1.83	0.	32.102911	-101.365434
79734	3351107253	119570	1293.87	0.046	30.686139	-103.96015
79735	4487983921	92161	1732.82	0.036	30.753974	-102.805469
79738	833166626	2343552	321.687	0.905	32.751934	-101.474837
79739	1371056761	1099823	529.368	0.425	31.769325	-101.506391
79741	541478439	3198485	209.066	1.235	31.969312	-102.630882
79742	151446043	0	58.474	0.	31.34204	-102.868447
79743	639946943	2310658	247.085	0.892	31.185703	-102.593762
79744	1387186127	0	535.596	0.	30.922006	-101.970261
79745	1014645880	19838	391.757	0.008	31.832862	-103.054925
79748	143167072	217404	55.277	0.084	32.408047	-101.651732
79749	169422493	0	65.414	0.	32.289048	-101.871764
79752	568201520	65	219.384	0.	31.22887	-102.162001
79754	413053524	236560	159.481	0.091	31.802991	-103.601477
79755	813061818	417117	313.925	0.161	31.517628	-101.918007
79756	448784265	48821	173.277	0.019	31.540255	-102.844644
79758	136947768	480972	52.876	0.186	31.970451	-102.320729
79759	505654240	661292	195.234	0.255	31.799217	-102.633009
79761	26392166	7653	10.19	0.003	31.855051	-102.350647
79762	82087194	596197	31.694	0.23	31.925286	-102.357886
79763	140632794	535202	54.299	0.207	31.799158	-102.47409
79764	150867208	375464	58.25	0.145	31.866262	-102.537544
79765	53486309	474053	20.651	0.183	31.917877	-102.27317
79766	616169893	3800015	237.905	1.467	31.725171	-102.413607
79770	246551867	12985698	95.194	5.014	31.875051	-103.933392
79772	2994840848	1984299	1156.315	0.766	31.422363	-103.627309
79777	263472187	260564	101.727	0.101	31.484586	-103.161046
79778	270346605	0	104.381	0.	31.176246	-101.923824
79780	306011005	0	118.152	0.	31.061959	-103.592093
79781	1735030839	64199	669.899	0.025	30.596998	-101.78453
79782	1194886224	913307	461.348	0.353	32.149838	-101.826743
79783	434984978	0	167.949	0.	32.321673	-102.042298
79785	410196984	0	158.378	0.	31.327482	-103.906799
79788	11978619	14255	4.625	0.006	31.58214	-102.977116
79789	103200280	0	39.846	0.	31.714874	-103.157617
79821	29530406	334998	11.402	0.129	31.980053	-106.598777
79830	5205405091	9555388	2009.818	3.689	29.802094	-103.22236
79831	901758635	575324	348.171	0.222	30.429399	-103.325765
79834	2120263368	2620278	818.638	1.012	29.182799	-103.262437
79835	30640159	229691	11.83	0.089	31.932037	-106.592777
79836	49683760	128655	19.183	0.05	31.57255	-106.198866
79837	4275679668	16347005	1650.849	6.312	32.241551	-105.248392
79838	76173024	320535	29.411	0.124	31.482839	-106.168049
79839	1252372438	772232	483.544	0.298	31.316674	-105.935168
79842	1606753039	1609702	620.371	0.622	30.085732	-103.11774
79843	3816584183	1564820	1473.591	0.604	29.802282	-104.035739
79845	1213332918	0	468.47	0.	29.888044	-104.519138
79846	1138831686	70078	439.705	0.027	29.387969	-103.990395
79847	2154766421	1684	831.96	0.001	31.835905	-105.052957
79848	2091300712	62	807.456	0.	30.261302	-102.301073
79849	36297984	197424	14.015	0.076	31.560649	-106.250112
79851	1743861920	180316	673.309	0.07	31.278279	-105.31166
79852	1377760988	1794747	531.957	0.693	29.39623	-103.617232
79853	80722453	318230	31.167	0.123	31.434058	-106.063238
79854	1836403854	28790	709.04	0.011	30.59127	-104.660157
79855	4717568593	315558	1821.463	0.122	31.09348	-104.624514
79901	5696170	21464	2.199	0.008	31.760618	-106.478578
79902	16983474	35059	6.557	0.014	31.783715	-106.498544
79903	7901825	0	3.051	0.	31.786196	-106.441889
79904	22700685	3207	8.765	0.001	31.852764	-106.447636
79905	16850371	300309	6.506	0.116	31.766054	-106.426202
79906	10752300	0	4.151	0.	31.810651	-106.404743
79907	35258018	81829	13.613	0.032	31.707231	-106.326563
79908	50517552	7351	19.505	0.003	31.846124	-106.381458
79911	16155848	0	6.238	0.	31.892461	-106.542564
79912	61344133	151048	23.685	0.058	31.848583	-106.534316
79915	23158073	236165	8.941	0.091	31.746041	-106.371426
79916	4336428	0	1.674	0.	31.813968	-106.418136
79920	12765	0	0.005	0.	31.824725	-106.451727
79922	16934489	165998	6.538	0.064	31.814909	-106.56124
79924	31705858	0	12.242	0.	31.902442	-106.413245
79925	44125172	18420	17.037	0.007	31.79695	-106.35688
79927	73349613	703938	28.32	0.272	31.640206	-106.268949
79928	269625770	13207	104.103	0.005	31.631426	-106.160065
79930	28413876	38656	10.971	0.015	31.831312	-106.484999
79932	36967357	511604	14.273	0.198	31.874971	-106.607981
79934	153424171	178564	59.237	0.069	31.950669	-106.433518
79935	9079675	0	3.506	0.	31.767945	-106.330177
79936	68971190	54180	26.63	0.021	31.776593	-106.296976
79938	943746899	171229	364.383	0.066	31.829712	-105.971362
79942	92955772	39827	35.89	0.015	30.575618	-101.331239
80002	15948056	306389	6.158	0.118	39.794822	-105.105292
80003	17597628	723907	6.794	0.28	39.825417	-105.063561
80004	19079653	395509	7.367	0.153	39.817079	-105.123703
80005	29521114	323802	11.398	0.125	39.85165	-105.131418
80007	66575186	1621879	25.705	0.626	39.866893	-105.190278
80010	14224214	31534	5.492	0.012	39.739249	-104.862881
80011	63843089	177978	24.65	0.069	39.738764	-104.782159
80012	20142891	0	7.777	0.	39.699734	-104.83763
80013	36210108	0	13.981	0.	39.661397	-104.765662
80014	18281097	0	7.058	0.	39.663559	-104.838066
80015	37159546	525772	14.347	0.203	39.627939	-104.779425
80016	120539684	3138094	46.541	1.212	39.599468	-104.707569
80017	15124452	22279	5.84	0.009	39.697928	-104.78546
80018	68747644	4938	26.544	0.002	39.688002	-104.68974
80019	63623745	48567	24.565	0.019	39.778564	-104.684711
80020	51303717	670706	19.808	0.259	39.930782	-105.074287
80021	42781386	5970976	16.518	2.305	39.890663	-105.113724
80022	119099922	883172	45.985	0.341	39.879717	-104.798904
80023	45593279	538763	17.604	0.208	39.975844	-105.009381
80024	105884	0	0.041	0.	39.843876	-104.917925
80025	30359215	10673	11.722	0.004	39.939848	-105.283942
80026	57536898	1344879	22.215	0.519	40.012174	-105.100029
80027	50407761	508327	19.463	0.196	39.950796	-105.159688
80030	6832691	187610	2.638	0.072	39.830822	-105.03747
80031	21856360	127951	8.439	0.049	39.873936	-105.038792
80033	21454109	676397	8.283	0.261	39.772675	-105.104801
80045	1735746	2686	0.67	0.001	39.747861	-104.838776
80101	608207508	11434	234.83	0.004	39.36503	-104.01917
80102	770373542	4240874	297.443	1.637	39.74599	-104.442841
80103	727997211	16611904	281.081	6.414	39.78001	-104.142596
80104	200990467	0	77.603	0.	39.301907	-104.818104
80105	1291547404	5198362	498.669	2.007	39.667724	-103.969189
80106	455247568	252857	175.772	0.098	39.186147	-104.515915
80107	403715163	0	155.875	0.	39.409357	-104.572567
80108	92120010	0	35.568	0.	39.44551	-104.853
80109	68316864	0	26.377	0.	39.364266	-104.901377
80110	16439328	400348	6.347	0.155	39.645936	-105.011368
80111	27875251	9909	10.763	0.004	39.612272	-104.877828
80112	47852961	332652	18.476	0.128	39.57707	-104.857978
80113	19557980	165250	7.551	0.064	39.644445	-104.965111
80116	223905469	231996	86.45	0.09	39.320019	-104.709712
80117	631057174	74664	243.653	0.029	39.369612	-104.342901
80118	353632096	295396	136.538	0.114	39.192431	-104.905265
80120	21497495	943664	8.3	0.364	39.593836	-105.01146
80121	19397178	53342	7.489	0.021	39.610702	-104.949013
80122	18278027	46270	7.057	0.018	39.580309	-104.954917
80123	30718205	4203411	11.86	1.623	39.61601	-105.069449
80124	24578865	5755	9.49	0.002	39.532798	-104.891219
80125	109118487	3801743	42.131	1.468	39.485069	-105.052316
80126	27781943	14975	10.727	0.006	39.540594	-104.95864
80127	134346531	1014923	51.871	0.392	39.530726	-105.164344
80128	31430494	4554369	12.135	1.758	39.564053	-105.078838
80129	19318085	95270	7.459	0.037	39.545535	-105.010351
80130	16543909	14286	6.388	0.006	39.530958	-104.923416
80131	1954445	0	0.755	0.	39.47644	-105.007544
80132	79192176	370435	30.576	0.143	39.09941	-104.84653
80133	79767103	40507	30.798	0.016	39.09704	-104.980635
80134	145831459	322753	56.306	0.125	39.486112	-104.778923
80135	852771580	4219605	329.257	1.629	39.254744	-105.156973
80136	523926849	1391139	202.289	0.537	39.791978	-104.279929
80137	270839261	1455155	104.572	0.562	39.770328	-104.597351
80138	163770333	163252	63.232	0.063	39.517532	-104.670911
80202	2900499	0	1.12	0.	39.751908	-104.997633
80203	2779194	0	1.073	0.	39.731686	-104.98265
80204	14400268	0	5.56	0.	39.734837	-105.020395
80205	11822414	120383	4.565	0.046	39.758857	-104.962829
80206	6379350	0	2.463	0.	39.730284	-104.952595
80207	11827151	0	4.566	0.	39.762299	-104.916581
80209	9032710	54418	3.488	0.021	39.706581	-104.96575
80210	15718796	51146	6.069	0.02	39.676626	-104.962315
80211	11651228	97000	4.499	0.037	39.767444	-105.019736
80212	9249943	1093075	3.571	0.422	39.772047	-105.048027
80214	11923554	40722	4.604	0.016	39.743312	-105.069025
80215	14401011	257327	5.56	0.099	39.744773	-105.115977
80216	27283319	210198	10.534	0.081	39.786964	-104.957599
80218	4136533	0	1.597	0.	39.73106	-104.970673
80219	19441822	193656	7.507	0.075	39.695293	-105.035601
80220	13562573	0	5.237	0.	39.733822	-104.916565
80221	23527218	600207	9.084	0.232	39.81602	-105.011552
80222	10267834	0	3.964	0.	39.671019	-104.927895
80223	13557819	83262	5.235	0.032	39.695794	-105.003843
80224	8155947	0	3.149	0.	39.687763	-104.911338
80226	20837758	165308	8.046	0.064	39.712845	-105.091519
80227	19234623	317946	7.427	0.123	39.666287	-105.089746
80228	28468577	92537	10.992	0.036	39.694935	-105.173187
80229	33025125	2090733	12.751	0.807	39.855318	-104.957119
80230	6442932	0	2.488	0.	39.719471	-104.890264
80231	12234716	0	4.724	0.	39.67147	-104.887824
80232	10711822	632366	4.136	0.244	39.686866	-105.090234
80233	23570009	307394	9.1	0.119	39.899671	-104.946561
80234	18423312	225165	7.113	0.087	39.909992	-105.002643
80235	9445756	192691	3.647	0.074	39.647607	-105.089482
80236	8323017	0	3.214	0.	39.651667	-105.03957
80237	9315313	17849	3.597	0.007	39.639871	-104.901711
80238	12590640	0	4.861	0.	39.771592	-104.8824
80239	25871968	31835	9.989	0.012	39.787628	-104.838551
80241	17108904	642536	6.606	0.248	39.929079	-104.954277
80246	4472735	5724	1.727	0.002	39.70517	-104.930716
80247	7596442	1067	2.933	0.	39.698327	-104.878815
80249	123611764	31164	47.727	0.012	39.854746	-104.695804
80260	12533227	157923	4.839	0.061	39.866918	-105.006059
80264	19282	0	0.007	0.	39.742477	-104.985482
80290	19489	0	0.008	0.	39.744092	-104.986754
80293	15517	0	0.006	0.	39.746253	-104.989935
80294	15459	0	0.006	0.	39.749452	-104.98927
80301	75139988	7565383	29.012	2.921	40.049468	-105.201421
80302	214078516	865115	82.656	0.334	40.043382	-105.372398
80303	57002460	2425855	22.009	0.937	39.973222	-105.209276
80304	23626703	115818	9.122	0.045	40.045421	-105.291263
80305	18639881	129058	7.197	0.05	39.975334	-105.248158
80310	1123751	5818	0.434	0.002	40.002148	-105.263655
80401	135091985	1580576	52.159	0.61	39.718872	-105.235342
80403	346167186	2312879	133.656	0.893	39.836959	-105.299618
80419	258039	0	0.1	0.	39.728399	-105.202805
80420	102615669	711425	39.62	0.275	39.324401	-106.11611
80421	357136638	580527	137.891	0.224	39.460932	-105.501199
80422	334596412	952489	129.188	0.368	39.861156	-105.528878
80423	410891872	1636850	158.646	0.632	39.884824	-106.586734
80424	326129627	1021226	125.919	0.394	39.473285	-106.00426
80425	118140219	314470	45.614	0.121	39.350155	-105.205591
80426	344815727	1200832	133.134	0.464	39.912085	-107.000453
80427	37773322	0	14.584	0.	39.780289	-105.494977
80428	798467855	5055472	308.29	1.952	40.843694	-106.925249
80432	282656353	846414	109.134	0.327	39.224532	-105.794943
80433	212158264	440032	81.915	0.17	39.477721	-105.262386
80434	74237155	483879	28.663	0.187	40.843252	-106.286789
80435	268622166	6783584	103.716	2.619	39.573898	-105.934721
80436	31776171	76332	12.269	0.029	39.781044	-105.640202
80438	144196446	486381	55.675	0.188	39.744312	-105.796262
80439	457885605	709374	176.791	0.274	39.634422	-105.440245
80440	686879256	1447367	265.206	0.559	39.228922	-105.969846
80442	182365695	57207	70.412	0.022	39.92467	-105.887899
80443	269458012	10023832	104.038	3.87	39.556389	-106.17024
80444	82751363	1088613	31.95	0.42	39.632198	-105.734642
80446	774452953	16607941	299.018	6.412	40.172642	-105.960133
80447	608282335	22555460	234.859	8.709	40.296598	-105.762357
80448	580698323	289223	224.209	0.112	39.423124	-105.649844
80449	1536745657	22372751	593.341	8.638	38.976576	-105.856797
80451	177737385	0	68.625	0.	40.098446	-106.073143
80452	336173181	1310689	129.797	0.506	39.669732	-105.69257
80453	1048446	0	0.405	0.	39.662687	-105.242573
80454	11056203	8837	4.269	0.003	39.629881	-105.247461
80455	89929628	30093	34.722	0.012	40.09497	-105.397691
80456	599168329	1539323	231.34	0.594	39.248322	-105.536849
80457	3987401	0	1.54	0.	39.648299	-105.290959
80459	1502859415	13507091	580.257	5.215	40.177204	-106.454609
80461	749122508	8719758	289.238	3.367	39.231742	-106.313157
80463	313269509	840311	120.954	0.324	39.970544	-106.720487
80465	116700021	1502367	45.058	0.58	39.6091	-105.205527
80466	233089879	2997943	89.997	1.158	39.974483	-105.546991
